1 NN	2 NN	3 NN	4 NN	5 NN	6 NN	7 NN	8 NN	9 NN	10 NN
0	6	518	53	2	0	0	178	4	0
1	18	0	273	1088	61	15	0	0	0
1	17	0	7	9	69	15	11	0	406
2	36	313	26	0	10	367	73	10	9
0	2	1280	31	0	17	31	12	22	5
3	0	0	107	17	7	0	13	75	43
2	0	28	12	615	293	0	35	99	0
1	0	3	2	115	325	0	4	211	0
56	2	60	0	4	0	28	0	18	64
1	12	3	6	0	235	58	13	9	0
0	0	5	7	12	11	15	23	0	252
217	0	0	0	9	23	0	0	84	183
3	2	7	1	0	12	20	467	40	28
27	10	6	0	0	0	122	358	244	16
1	4	5	0	38	5	432	26	0	55
7	55	0	179	0	0	2830	100	25	42
1	46	2	5	316	122	154	0	12	145
0	11	0	494	9	3	15	35	0	20
2	8	2	0	217	25	6	0	84	86
32	0	3	0	333	10	22	38	0	1288
2	12	18	5	0	198	122	12	0	21
1	0	0	0	178	500	0	56	8	0
0	3	26	15	0	12	17	143	21	707
2	7	2	19	0	27	8	93	25	0
2	4	46	2	0	1420	9	172	0	52
2	0	0	458	19	96	24	28	163	60
15	1	111	7	0	7	96	5	15	97
1	3	15	35	0	7	381	21	116	0
2	135	0	764	0	2614	0	78	16	25
1	321	5	0	4	23	2	122	8	517
1	1	0	596	5	26	32	129	0	10
0	4	149	7	1027	37	296	267	73	3883
1	2	5	492	0	17	4	13	292	5
0	6	7	0	49	895	29	0	19	0
4	2	3	53	353	33	0	537	214	0
1	0	330	42	12	0	74	165	0	23
585	1	334	0	45	24	154	18	32	18
4	0	0	161	6	0	0	0	756	90
1	0	169	18	4	8	7	59	55	0
2	0	11	16	10	5	15	36	5	44
0	4	2	4	15	0	0	0	16	175
21	16	8	5	6	9	12	18	0	57
1	1	7	94	16	91	46	7	0	0
34	2	0	0	0	8	268	60	14	0
1	6	2	198	5	6	96	66	0	1061
0	2	32	0	9	0	27	0	0	1023
3	2	290	0	0	0	0	105	12	196
6	53	126	8	0	0	671	19	50	15
54	16	2	33	14	59	0	0	59	18
1	2	165	6	76	0	216	11	0	46
1	198	41	81	0	201	9	11	95	523
6	102	469	4	38	67	6	84	0	463
3	0	3	9	6	0	37	48	5	8
4	3	600	4	843	1	0	0	55	183
1	0	19	150	467	0	3	132	10	64
0	1	0	385	85	617	0	0	288	95
1	0	0	142	272	7	24	14	0	0
4	0	42	8	0	0	0	0	25	0
145	0	242	25	20	17	0	395	0	478
0	2	8	0	28	18	196	89	87	15
4	61	32	4	151	0	8	42	55	6
6	0	21	10	167	60	8	11	83	784
0	0	0	33	309	6	23	15	66	0
1	2	5	14	0	0	326	5	111	118
26	3	6	77	69	0	9020	0	126	36
142	385	0	0	7	23	117	91	0	41
15	3	121	0	8	118	0	191	22	0
2	4	10	6	9	34	11	77	959	0
26	22	0	52	0	180	4	10	20	0
1	0	794	196	14	0	0	0	0	0
13	8	80	0	0	0	0	147	21	275
0	4	19	5	43	121	420	0	171	0
2	58	13	41	4	24	5	0	124	17
0	7	45	57	0	206	36	70	98	1
1	2	35	15	9	10	0	292	12	12
4	3	0	0	10	7	0	15	552	0
0	23	19	10	0	169	409	0	15	3
1	1	10	8	7	9	14	82	0	8
709	0	3	13	7	217	10	0	44	7
27	21	48	0	145	1988	0	0	0	3
1	2	15	515	11	0	15	0	0	147
27	12	0	168	235	8	242	375	42	323
3	40	0	2	73	123	96	76	45	19
4	9	168	192	0	23	7	4	34	131
1	3	0	19	0	0	6	459	4	327
320	0	10	2	1443	4	14	7	11	19
2	95	106	4	40	208	267	258	261	0
0	15	4	0	70	13	0	53	8	0
1	43	34	197	8	12	273	40	0	18
8	76	17	174	79	149	287	18	40	14
0	2	0	55	8	80	18	11	0	0
19	5	700	83	112	107	4	18	669	115
3	4	5	38	8	7	0	0	1778	69
61	4	16	440	8	51	64	20	89	309
3	5	6	235	9	0	17	0	6	0
2	99	6	641	1	228	7	195	0	58
0	38	0	13	8	56	313	0	501	183
0	26	0	14	0	56	6	17	0	111
2	1	12	0	0	13	178	0	0	17
5	0	263	0	26	77	13	338	0	64
0	8	229	0	8	25	76	29	41	29
2	80	46	0	139	5	0	0	26	0
0	23	44	7	21	122	0	288	254	44
1	58	58	297	9	79	12	10	9	336
0	0	0	37	0	19	0	0	578	17
48	9	8	8	95	0	327	0	4	11
0	4	17	13	14	18	0	0	14	14
10	327	8	0	0	319	0	12	0	17
1	0	25	6	12	49	12	4	0	124
12	5	0	11	0	20	20	10	219	43
0	4	13	46	16	32	279	126	17	60
0	0	117	0	0	121	17	26	17	0
1	10	113	0	5	48	0	0	0	33
1	178	7	0	98	0	203	1	332	0
133	2	9	89	435	0	0	932	41	168
0	0	2	19	6	16	42	0	15	41
0	0	6	68	13	46	0	15	0	20
10	2	0	9	8	7	73	20	31	41
1	0	23	116	0	8	231	28	37	4
1	11	3	0	153	11	0	112	45	7
17	18	0	0	8	0	9	3	0	67
0	18	0	0	8	73	43	391	410	35
6	1	56	0	536	0	0	161	143	0
318	0	0	39	82	0	7	53	25	158
0	0	140	5	17	0	24	0	0	89
2	4	3	143	9	235	0	216	0	184
32	2	0	0	101	23	13	5	10	61
1	274	5	0	9	12	117	0	176	0
1	2	294	41	130	5	0	0	96	203
231	4	7	4	5	164	20	17	0	819
13	0	28	0	0	0	111	0	56	42
1	0	8	4	1	646	0	10	30	0
8	0	0	18	94	25	632	16	0	0
1	24	59	0	13	14	0	1165	19	0
1	4	80	13	11	39	284	131	16	0
1	73	24	0	44	3	238	1035	534	8
1	0	2	70	8	12	131	49	691	210
1	2	0	8	52	0	12	0	450	0
1	0	116	118	5	34	52	30	12	25
2	4	23	0	0	14	383	37	14	630
2	10	0	0	0	143	0	12	0	0
1	0	23	4	7	26	9	9	15	50
1	0	179	11	562	35	7	7	320	12
0	1	39	5	13	0	0	11	12	0
0	149	8	6	0	25	69	8	12	0
0	2	4	136	63	0	11	0	0	0
0	0	46	8	0	79	10	25	27	845
